,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,MAE,MAE,MAE,MAE,MAE,MAE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),R²,R²,R²,R²,R²,R²
Model,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU
Cycle_Time_Before_Failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391988,0.028336355280624472,0.02825295405749332,0.0005940100619218399,0.0006230998872220979,0.028571067061374286,0.0006411462502437874,0.3589767638638655,0.3577271903344539,0.0075923121905928466,0.007505722321097047,0.36194359831764705,0.008043204127004216,0.48949654740777526,0.48737635072223084,0.010050400471064282,0.009752061103652005,0.49167647201579456,0.011500137601422118,553.1469279952694,551.4197821434522,8.176994806174505,9.651915563379982,555.0847314391808,15.305465150287795,-1.1636386699128751,-1.1449361691485729,0.9990863134209174,0.9991397526572923,-1.1829526838413678,0.998803709687639
391987,0.028455917961133434,0.028370942505193238,0.0005965270537096443,0.0006244037014559276,0.028690657010486457,0.000643725215166618,0.3604914337535864,0.359224366243038,0.007624483004959767,0.007524163941101695,0.36345826793080166,0.008075907958050844,0.4905281534991534,0.48840345229308574,0.0100716711836855,0.0097705442692909,0.4927126345725196,0.011524457114282563,555.48088127795,553.7452257389941,8.211643089251517,9.691477281868883,557.4256092511606,15.370181061941551,-1.1743142655242984,-1.1555191649870857,0.9990817667255263,0.9991358533244062,-1.193723240981241,0.9987977607508824
391986,0.02857649388469756,0.028489930854992317,0.0005990654667041534,0.0006257038839076163,0.0288112604663456,0.0006463500017766533,0.36201893982881345,0.36073423008305083,0.00765692761349151,0.007542615277021277,0.3649857741508475,0.008109128842978722,0.4915663094826624,0.48943707523258423,0.010093077522784065,0.009789101702529366,0.49375537603368014,0.011548937874868484,557.8346138257378,556.0903764836509,8.246586251333438,9.731360972430023,559.7863250530722,15.435471619651944,-1.1851875575653796,-1.166298145167227,0.9990771352737756,0.9991318864987826,-1.2046932559807288,0.9987916995986456
391985,0.028698095986334562,0.028609931871598188,0.0006016255755362224,0.0006269971262286828,0.028932890334595045,0.000649027971040037,0.3635594459557447,0.3622569438280851,0.007689649526369678,0.007561043846581197,0.36652628042382984,0.008142941145726492,0.49261108496413963,0.4904772888436071,0.0101146209358182,0.009807723130174624,0.49480476631103504,0.011573581615506867,560.2083781398899,558.4554859580494,8.281828072920334,9.771567502226734,562.167132053298,15.501350964180368,-1.196264088932745,-1.1772786045831025,0.9990724166734137,0.999127852166981,-1.2158683210992542,0.9987855230723213
391984,0.028820737422173604,0.028730958537918645,0.0006042076595513993,0.0006282780411105734,0.029055559774367978,0.0006517427686161916,0.3651131188017094,0.36379267222051287,0.007722652314036502,0.007579396395278971,0.368079953417094,0.008177182094849782,0.4936625505894278,0.49152416346451483,0.01013630289196584,0.009826391011745263,0.49586087636349385,0.01159838601156791,562.6024310379236,560.8408100433402,8.317372399413554,9.812095731850025,564.5682878313036,15.56780963784638,-1.20754961168916,-1.1884662454835397,0.9990676084413052,0.9991237515601539,-1.227254239648492,0.9987792287528604
391983,0.0289444315742001,0.028853024059743992,0.0006068120029115347,0.0006295817263360112,0.029179282170705496,0.0006542899940722665,0.366680127895279,0.3653415828309013,0.007755939608493556,0.007598024396982759,0.36964696265922753,0.00820902253491379,0.49472077806443965,0.49257777048912504,0.010158124882545456,0.009845222923578562,0.49692377821473493,0.011623239876956466,565.0170337462409,563.2466090134833,8.353223142514475,9.852985066901104,566.9900543885195,15.634571662147442,-1.219050097023838,-1.199866987346136,0.9990627079990736,0.9991195617041385,-1.2388570360189037,0.9987728370987142
391982,0.029069192055123375,0.0289761418705506,0.0006094388946990305,0.0006308975779535371,0.029304071139425222,0.0006569609131119092,0.36826064568793104,0.3669038461189656,0.00778951510463422,0.007616822467965368,0.37122748060172417,0.008242944407359305,0.49578584017569716,0.4936381823871627,0.01018008842144691,0.009864184363023144,0.49799354497383574,0.011648345373054717,567.4524519951472,565.6731476299208,8.389384281659558,9.894229300956951,569.4326982436424,15.702092288390505,-1.230771745787373,-1.2114869773209613,0.9990577126684915,0.9991152865819054,-1.250682966308538,0.9987663023693337
391981,0.029195032713370667,0.02910032563642912,0.0006120886290238088,0.0006322267941235031,0.029429940498808933,0.0006598031177278409,0.36985484761731596,0.3684796354961039,0.00782338256161089,0.007635803217826087,0.37282168224935064,0.008278599383043475,0.4968578108113604,0.49470547272519677,0.010202195045572576,0.009883280156638408,0.4990702508538213,0.011673640065015296,569.9089561163381,568.1206952387082,8.425859865492862,9.93583410226546,571.8964904871216,15.77034386355742,-1.2427209996403659,-1.2233326012826318,0.9990526196665991,0.9991109230846077,-1.262738529547649,0.9987596343844787
391980,0.029321967638211408,0.02922558926114138,0.0006147615051330832,0.0006335658194562726,0.029556904374361183,0.0006626112597195467,0.37146291217217386,0.3700691273895652,0.007857545804238012,0.007654931747161573,0.37442974652000005,0.008313800253711787,0.497936764982757,0.49577971618807687,0.010224446315289076,0.009902499507307962,0.5001539712009988,0.011699091760136966,572.3868211429309,570.589525870181,8.46265401337711,9.977800465157449,574.3817070109786,15.839114972131906,-1.254904552857849,-1.2354104955325074,0.9990474261005343,0.9991064708208093,-1.2750304796780472,0.9987528365488008
391979,0.029450011165015826,0.02935194689130963,0.0006174578275240177,0.0006349133307911295,0.029684977104721743,0.0006654838835372451,0.3730850209589519,0.37167250130829693,0.00789200872443204,0.007674195482894738,0.3760518550200873,0.00834992863201754,0.4990227788464305,0.4968609886008845,0.010246843814889875,0.009921839023986537,0.5012447825094046,0.011724718497711355,574.8863269121141,573.0799183412298,8.499770916944552,10.020131695267787,576.8886284826422,15.908551208851785,-1.267329364834965,-1.247727559196067,0.9990421289620536,0.999101927986237,-1.2875658381006945,0.9987459014708049
391978,0.02957917788065186,0.029479412921742512,0.0006201779060593658,0.0006362739924223048,0.029814173280085482,0.0006683863200673021,0.3747213587701755,0.3732899399105263,0.007926775282689449,0.007693641718502203,0.37768819254210534,0.008386332722907487,0.5001159297267173,0.49794936695141323,0.01026938915306909,0.009941315002866515,0.5023427624460449,0.011750514096446913,577.4077581705006,575.5921563602702,8.537214841688801,10.062837165290993,579.417540493531,15.978594958670515,-1.2800026733429908,-1.2602909673641358,0.9990367251217216,0.9990972891086913,-1.3003519070729204,0.998738826758692
391977,0.029709482629024772,0.029608002000901676,0.0006229220560861772,0.0006376443494088742,0.02994450778163772,0.0006713393909163401,0.37637211365462553,0.3749216290731277,0.007961849509604003,0.007713236593362833,0.3793389475753305,0.008423383310176988,0.5012162961388721,0.49904492941319256,0.010292083963406801,0.009960917067331907,0.5034479898767189,0.011776482083808824,579.9514046822649,578.1265286349851,8.574990128598929,10.105918214694938,581.9687337115639,16.04929099831065,-1.2929320085887501,-1.27310818503054,0.9990312113227457,0.9990925534318784,-1.3133962839169628,0.9987316077920108
391976,0.029840940516763816,0.02973772903651358,0.0006256905985576713,0.0006390250067320796,0.03007599568585856,0.000674316967692221,0.3780374769893806,0.3765677579628318,0.007997235507424465,0.00773298684488889,0.38100431106017696,0.00846074056933333,0.5023239578127549,0.5001477553690719,0.010314929904866222,0.009980648204579985,0.5045605448820343,0.011802622969696386,582.517561340151,580.6833289829275,8.613101195837146,10.14938032676025,584.5425038607302,16.12061318052536,-1.3061252081348163,-1.2861869818830947,0.9990255841744314,0.9990877176695752,-1.3267068760017993,0.9987242404285405
391975,0.029973566919060547,0.029868609201330918,0.0006284838601583752,0.0006404136729748082,0.03020865233725441,0.0006773094987624539,0.37971764355377774,0.37822851910933336,0.00803293745165404,0.0077528702683035714,0.3826844773315556,0.008498333607589283,0.5034389957170956,0.5012579254353797,0.010337928662303071,0.010000501925907266,0.5056805087869369,0.011828938472229093,585.1065282794406,583.2628564450738,8.65155254046142,10.193226176433287,587.1391519223336,16.192562391152705,-1.3195904327426091,-1.2995354480095016,0.9990198401452284,0.9990827801492952,-1.3402919167743002,0.9987167200901585
391974,0.030107377485663493,0.03000065793904842,0.000631302173432628,0.0006418176869476437,0.030342493423037735,0.0006803365368618408,0.3814128116053572,0.3799041084803571,0.008068959592692847,0.007772960942152468,0.38437964508750005,0.00853634048475336,0.504561492084355,0.5023755214866771,0.010361081946987469,0.01002050329609544,0.5068079641909095,0.011855430990463654,587.7186109949738,585.8654154024179,8.69034874019443,10.23746815480294,589.7589843416297,16.265164554341734,-1.3333361832056911,-1.3131620105848625,0.9990139755553398,0.9990777332834984,-1.354159982791037,0.9987090418636186
391973,0.03024238814703419,0.030133890970377733,0.0006341458769165588,0.0006432370622934984,0.030477534842800896,0.0006833617282971247,0.3831231829578475,0.3815947255587444,0.008105306257524796,0.0077932597301801805,0.38609001569327356,0.008574398595045041,0.5056915304361974,0.5035006266811182,0.010384391497138778,0.010040653305733355,0.5079429949831368,0.01188210096072616,590.3541204613189,588.4913156957022,8.729494455240353,10.282111421266018,592.4023129709644,16.338391673955886,-1.3473713182462155,-1.3270754516131404,0.999007986568861,0.9990725737366325,-1.3683200116779055,0.9987012010656756
391972,0.03037861512066948,0.030268324299286595,0.0006370153152736472,0.0006446703056235343,0.030613792886589226,0.0006864030254246549,0.3848489630612612,0.3833005734216216,0.008141981851450248,0.007813752443891403,0.3878157954936937,0.008612688407692304,0.5068291956095938,0.5046333254864408,0.01040785907847372,0.010060948081819628,0.5090856863817926,0.011908950802526257,593.0133732561897,591.1408727483856,8.76899443015094,10.32715972181473,595.0694554167798,16.412270210942115,-1.3617050735537055,-1.3412849268010616,0.9990018691854128,0.9990672989332866,-1.3827813214599507,0.9986931923746748
391971,0.030516074917595584,0.030403974219407298,0.000639910839433982,0.0006461222166387478,0.030751284069660993,0.0006895032664063065,0.38659036108416284,0.3850218588217194,0.00817899085986593,0.007834487818636365,0.38955719366334846,0.008651639264090906,0.5079745737835744,0.5057737037066019,0.010431486484768186,0.010081404157822547,0.5102361249478441,0.011935985552617568,595.6966916872133,593.8144076929484,8.808853495742536,10.37262318873207,597.7607349435524,16.486851666446395,-1.3763470820521442,-1.3557999856496874,0.9989956192312301,0.9990619023644816,-1.3975536308876433,0.998685009671127
391970,0.0306547843490392,0.030540857320619997,0.0006428328067373335,0.0006476180225442908,0.030890025172578876,0.0006925144840372197,0.38834758999818186,0.38675879227090904,0.00821633785009363,0.00785571881324201,0.3913144227254546,0.008689360904566207,0.5091277525066478,0.5069218485090783,0.010455275538433142,0.0101021026263218,0.5113943986151703,0.01196317650665696,598.4044039221551,596.5122475006436,8.84907657106556,10.418532472698885,600.4764806478411,16.56195573798268,-1.391307395488829,-1.3706305928563043,0.9989892323496657,0.9990563652590128,-1.4126470812414795,0.9986766540575572
391969,0.030794760533281385,0.03067899049581638,0.0006457815810801653,0.00064918435816859,0.031030033387797952,0.0006956094685930524,0.39012086666484014,0.3885115881260274,0.008254027473259196,0.007877712477522936,0.3930877004547946,0.008728158431651372,0.5102888207249102,0.508077848452853,0.010479228091105042,0.010123123279081625,0.5125605967293382,0.01199057333948673,601.1368441227128,599.2347251148019,8.889668665428246,10.464919731747962,603.2170277740869,16.637821819349572,-1.4065965074466749,-1.3857871511274382,0.9989827039910627,0.9990506686864646,-1.4280722596486797,0.9986681090917725
391968,0.030936020902700104,0.030818390947849432,0.0006487575330667099,0.0006508149929837925,0.031171326117349605,0.0006988075980062917,0.3919104119247707,0.3902804646770642,0.008292064466223525,0.00790040732764977,0.3948772472458716,0.008768283585714283,0.5114578688108612,0.5092417935171051,0.010503346024251195,0.010144441268653251,0.513734810060742,0.012018169547686343,603.8943525819915,601.9821795878055,8.930634880476303,10.511784371064776,605.9827175803902,16.714484131881136,-1.4222253778906642,-1.4012805255127265,0.9989760294019459,0.9990448129951834,-1.4438402236995316,0.9986593704303507
391967,0.03107858321100748,0.030959076196675407,0.0006517610401642409,0.0006525072629238182,0.031313921048583465,0.0007020009734489809,0.39371645068940087,0.392065644237788,0.008330453653567152,0.00792377754675926,0.3966832870949309,0.008808333509722219,0.5126349885929496,0.5104137751306286,0.010527631249790531,0.010166044157576796,0.5149171308395006,0.012045954606954184,606.6772758657794,604.7549562218506,8.971980412330362,10.559129465375259,608.7738975692399,16.79181160471392,-1.4382054593691276,-1.4171220693792907,0.9989692036134793,0.9990387960590708,-1.4599625279304291,0.9986504343874959
391966,0.031222465540688065,0.031101064086694226,0.0006547924868626793,0.0006542524900260359,0.03145783630325469,0.000705265271357615,0.3955392120351853,0.3938673532388889,0.008369199949630254,0.007947737209767443,0.39850604953518526,0.008849291805116276,0.5138202733858708,0.5115938862019963,0.010552085710730212,0.010187904261011108,0.5161076527965024,0.012073935955151199,609.4859669577506,607.5534067136185,9.01371055378306,10.606952183818864,611.5909218172455,16.86991198427073,-1.4545487250014637,-1.4333236521570778,0.9989622214291303,0.999032618474142,-1.4764512521622253,0.9986412929937135
391965,0.031367686310644766,0.031244372794294612,0.0006578522648386731,0.000656042283072678,0.03160309030448099,0.0007085034264777658,0.3973789293004651,0.395685822323721,0.008408308360609835,0.007972203271495327,0.4003457679051162,0.008890068869626165,0.5150138180216387,0.5127822211504977,0.010576711381818598,0.01020999707103553,0.5173064711840365,0.012102110286079246,612.3207854087169,610.3778893029842,9.055830696557749,10.655250091219889,614.434150941977,16.948685872047694,-1.4712676983960646,-1.4498976889976913,0.9989550774114752,0.9990262800984011,-1.493319031584393,0.9986319403805198
391964,0.031514264284058985,0.03138902083561089,0.0006609407731243006,0.0006578636556237991,0.031749701819737436,0.000711752108589458,0.3992358401850467,0.397521286446729,0.008447783986715985,0.007997046761032864,0.40220267990467284,0.008931030038028165,0.5162157188814543,0.5139788759378684,0.010601510270215067,0.010232287869877956,0.5185136828104471,0.012130480440005215,615.1820974900661,613.2287689258953,9.098346333630788,10.704016270051904,617.303952301519,17.028179542808484,-1.4883754856555305,-1.4668571725024329,0.9989477658680774,0.9990197825968296,-1.5105790890704398,0.9986223689808319
391963,0.03166221857647241,0.031535027074498206,0.0006640584182805474,0.0006597060987676984,0.031897690005062325,0.0007150050890797427,0.4011101868525821,0.399373984974648,0.008487632024389173,0.008022163491037735,0.40407702816713614,0.008972114141981128,0.5174260739283973,0.5151839481008393,0.010626484416177162,0.01025474996217744,0.5197293860756483,0.012159046914416365,618.0702763515218,616.1064173715569,9.141263061619613,10.753246393967244,620.2007001996482,17.108396804802858,-1.5058858096410788,-1.484215706689977,0.9989402808363602,0.9990131259693985,-1.5282452697736706,0.9986125714153412
391962,0.03181156866409728,0.03168241073073352,0.0006672056145757159,0.0006615592267602944,0.032047074269050346,0.0007182186170722551,0.403002216035849,0.40124416179056605,0.008527857768580591,0.008047450521800947,0.4059690584886792,0.009012884825118481,0.5186449827409642,0.5163975367845294,0.010651635893765653,0.01027735750315073,0.520953680994099,0.012187799218453407,620.9857021833684,619.0112134440642,9.184586583238664,10.802936376877042,623.1247758609671,17.18930413563131,-1.523813046684423,-1.5019875433903174,0.9989326160673893,0.9990063098958478,-1.5463320780620582,0.9986025424671288
391961,0.031962334392363144,0.03183119138844974,0.0006703827841689335,0.0006634180717993816,0.032197874424696425,0.0007214745362284582,0.4049121791450237,0.40313206540094787,0.008568466615097642,0.008072859095714287,0.4078790217990521,0.009054161657619044,0.5198725465474789,0.5176197427767062,0.010676966811568031,0.010300098763630626,0.522186669240041,0.012216760160686915,623.9287623832897,621.9435431286332,9.228322709825514,10.853087669147886,626.076567784479,17.270993798181937,-1.54217226595352,-1.5201876212696002,0.9989247650084733,0.9989993311457968,-1.5648547173376985,0.9985922689159035
391960,0.03211453598470773,0.03198138900481087,0.0006735903572989285,0.0006652791742775217,0.03235011077230104,0.0007247204386603811,0.4068403323790476,0.40503794904571433,0.00860946406301677,0.008098355550717706,0.4098071752361905,0.009095421761244015,0.5211088682614059,0.5188506685429455,0.01070247931344102,0.010322965795582577,0.5234284541883967,0.012245915726580878,626.899851727972,624.9037997625791,9.272477363939512,10.903703351775388,629.0564720120242,17.353424007742618,-1.560979271698737,-1.5388316077104314,0.9989167207844801,0.9989921855198112,-1.5838291327135612,0.998581745565722
391959,0.0322681940516202,0.03213302391893622,0.0006768287724782502,0.000667142903335196,0.03250380392705976,0.0007279581267556634,0.40878693684019135,0.4069620708114832,0.008650855717165888,0.008123944519711539,0.4117537799023924,0.009136684365865382,0.5223540525175887,0.5200904182627119,0.010728175579272707,0.010345960709722653,0.5246791409377388,0.012275266231741338,629.899372549637,627.8923842112039,9.317056582035375,10.954790459235847,632.0648920694978,17.436607392395224,-1.5802506486283838,-1.5579359437944467,0.9989084761777568,0.9989848665849221,-1.6032720566620253,0.9985709635239993
391958,0.0324233295999453,0.03228611686108202,0.000680098476693121,0.000669010698349434,0.03265897490061424,0.0007312065160521911,0.41075225865192305,0.40890469374807686,0.008692647290678767,0.008149641353140098,0.4137191019211539,0.009178139845893716,0.5236082057094472,0.5213390978663947,0.010754057825764893,0.010369088557067545,0.525938836353012,0.012304820356923884,632.9277349176641,630.9097050487578,9.36206651721429,11.0063572247394,635.102239242909,17.52057390153723,-1.6000038106873982,-1.577517892658566,0.9989000236065295,0.9989773670118265,-1.6232010582803125,0.9985599114868743
391957,0.032579964042457124,0.032440688962089126,0.0006833999256091071,0.0006708844151179643,0.03281564511062819,0.0007343881356828587,0.4127365690801932,0.41086608598840585,0.00873484460762381,0.00817546558300971,0.4157034125584541,0.00921901479660194,0.5248714360271617,0.5225968150733253,0.010780128307236288,0.010392355627909354,0.5272076491038858,0.012334537236142692,635.9853568254789,633.9561787446454,9.407513442055135,11.058412429713863,638.1689327658216,17.605257318534985,-1.6202570535407586,-1.59759559152389,0.9988913551016488,0.9989696788766086,-1.6436345962415095,0.9985485892860405
391956,0.03273811920771176,0.03259676176310601,0.00068673358378281,0.0006727677510552353,0.03297383646534192,0.0007376343101250294,0.4147401446582524,0.4128465208718447,0.00877745360570978,0.008201455171219514,0.4177069893184466,0.00926062364926829,0.5261438534968751,0.5238636794308096,0.010806389316447276,0.010415773359016015,0.5284856897095809,0.012364491176752269,639.0726643828841,637.0322298550564,9.453403751528574,11.110966831810028,641.2654001093449,17.69080042740589,-1.6410296110940856,-1.6181881077268216,0.9988824622815295,0.9989617928524365,-1.6645920758737036,0.9985369691976665
391955,0.03289781735018841,0.03275435722559622,0.0006900999248797845,0.000674668178130208,0.033133571187877554,0.0007410933483526745,0.4167632673151219,0.4148462770712196,0.008820480339071101,0.00822768583382353,0.4197301136565854,0.00930445072598039,0.5274255700209457,0.5251398023542045,0.01083284318544683,0.010439363624031512,0.5297730705657083,0.012394739018024365,642.1900920140201,640.138291220203,9.499743965996853,11.164035100593411,644.3920769391466,17.777363223618657,-1.6623417164184446,-1.63931549911625,0.9988733363251189,0.9989536970958117,-1.6860939104913206,0.998525026716611
391954,0.03305908116072855,0.03291349774164026,0.0006934994318988967,0.000676587412392354,0.0332948719371047,0.0007443360228260832,0.4188062245078431,0.4168656387235294,0.008863930981135491,0.008254175764039409,0.4217730725470588,0.009346205310837437,0.5287166994192836,0.526425297168076,0.010859492286442398,0.010463132558320576,0.5310699059939056,0.012425094434247583,645.3380826611476,643.2748041673607,9.546540734302257,11.217626293207172,647.5494074633581,17.864528426690676,-1.6842146674850262,-1.6609988792189538,0.9988639679427115,0.9989453824353123,-1.7081615877959702,0.9985127946411322
391953,0.03322193377728386,0.03307420614454188,0.0006969325974033468,0.0006785247229673708,0.033457761856274984,0.0007477989833138525,0.4208693093576355,0.418904895564532,0.008907811827576757,0.008280918713366338,0.42383615911133,0.009390254990594057,0.5300173574718063,0.5277202791484686,0.010886339032693407,0.010487079636953977,0.532376312287224,0.012455771734370295,648.5170879944538,646.4422187199094,9.593800836947317,11.271747165945822,650.7378446922418,17.95274481989211,-1.7066708981585905,-1.6832604876182318,0.9988543473444065,0.9989368405883061,-1.7308177415305157,0.9985002097096521
391952,0.033386398795983284,0.033236505719749454,0.0007003999237585873,0.0006804813799361354,0.03362226450883278,0.0007513224569457699,0.42295282079009894,0.4209643430673267,0.008952129299355745,0.008307928458208956,0.425919671780198,0.009435003522885569,0.5313276619620485,0.5290248655663266,0.010913385879429208,0.01051120980988335,0.5336924077484622,0.012486686589946415,651.7275686280897,649.6409938125822,9.641531189369939,11.326406624482866,653.9578505570548,18.041865042876655,-1.7297340549471585,-1.7061237660389272,0.9988444642059824,0.9989280616941885,-1.7540862288569228,0.9984872791133549
391951,0.033552500282530456,0.03340042021610337,0.0007039019233773802,0.000682454682640844,0.0337884040419835,0.0007548120921030743,0.42505706367960194,0.4230442825850746,0.008996889945852524,0.0083351791005,0.42802391641592047,0.009479508840499999,0.5326477327219635,0.5303391757320991,0.010940635324792223,0.010535517273562077,0.535018312746166,0.012517807445631498,654.9699943426574,652.8715975131423,9.689738845316791,11.38160975760528,657.2098963309703,18.131807398091034,-1.7534290800599024,-1.729613440686017,0.9988343076319396,0.9989190375785727,-1.7779922142675177,0.9984739969453856
391950,0.03372026278394311,0.033565973857420835,0.0007074391189722415,0.0006844465608929043,0.03395620497046573,0.0007584708947934651,0.42718234899799995,0.42514502149799993,0.009042100448092989,0.008362691055778896,0.430149203498,0.009525802352261305,0.5339776916779553,0.5316633310415738,0.010968089910807131,0.010560008833989894,0.5363541497443753,0.012549205525869352,658.2448443143707,656.1345072507081,9.738431000318384,11.4373664398043,660.4944625626254,18.222787787026164,-1.7777823013865373,-1.7537556114447734,0.9988238661154327,0.9989097569613332,-1.8025622601963978,0.9984603315043233
391949,0.033889711340646354,0.033733191354429926,0.0007110120438155355,0.0006864567404250336,0.034125692379103886,0.0007621084208724316,0.4293289939678391,0.4272668733648243,0.009087767622073258,0.008390462727777779,0.43229585075175886,0.0095719811520202,0.5353176628981817,0.5329974550229726,0.010995752224376936,0.010584685335976753,0.5377000433638951,0.012580826175479641,661.5526073511262,659.4302100509628,9.787614995269484,11.493684502631597,663.8120395604275,18.31462893746569,-1.8028215300806196,-1.7785778486189638,0.9988131274947819,0.9989002091968703,-1.8278244256142,0.9984462809022241
391948,0.034060871498932443,0.033902097917065374,0.0007146212420074926,0.0006884817679004253,0.03429689178176868,0.0007659122449309447,0.4314973222202019,0.4294101580787879,0.009133898422185304,0.008418460761928936,0.4344641813111111,0.00961992242690355,0.5366677726411693,0.5343416733853558,0.011023624898306819,0.010609539056781544,0.539056120420078,0.012612713513460707,664.8937821357279,662.7592027784929,9.837298320118569,11.550568764066274,667.1631274369952,18.407531850853847,-1.8285761665071445,-1.804109297960928,0.9988020789062189,0.998890384816041,-1.8538083728045445,0.9984318181551386
391947,0.034233769323800116,0.034072719267138736,0.0007182672687524288,0.0006905243712983386,0.034469829171322824,0.0007697478170991114,0.43368766395736036,0.4315752020284264,0.009180499944747473,0.008446713622959184,0.43665452436345176,0.009668282235204079,0.538028149405784,0.5356961140683751,0.011051710612356668,0.010634579057152134,0.5404225099757332,0.012644843833827388,668.2688774765185,666.1219923865057,9.887488617670195,11.608030390413552,670.5482364087567,18.501375686827586,-1.8550773154029883,-1.8303807948347064,0.9987907067324812,0.9988802702029024,-1.8805454835775497,0.9984169320106008
391946,0.03440843141218685,0.03424508165139654,0.0007219506906434669,0.0006925837181331332,0.03464453114960647,0.0007734913915968412,0.4359003561204081,0.43376233826326527,0.009227579431643615,0.008475214205641027,0.4388672168346939,0.009715824708205128,0.5393989239826024,0.5370609072934222,0.011080012094323284,0.010659804770152045,0.5417993434010692,0.012677193090561464,671.6784125656842,669.5190961741919,9.938193687504398,11.66607716164644,673.9678872067606,18.59605069034978,-1.8823579111985835,-1.8574249884524119,0.998778996546822,0.9988698530275142,-1.9080689857965405,0.9984016104380556
391945,0.034584884906608326,0.03441921185498005,0.000725672085956062,0.0006946634342741164,0.034821024903595274,0.0007774486873438292,0.43813574256205123,0.4359719066646154,0.009275144274074767,0.008504000000515464,0.44110260307487187,0.009765608546907214,0.5407802295067297,0.5384361856162152,0.01110853212115319,0.010685227737026069,0.5431867544240171,0.012709823595663854,675.1229172455083,672.9510420520082,9.989421490017309,11.72472149237658,677.4226112950004,18.69187684854746,-1.9104528545624615,-1.8852764772362605,0.9987669330519531,0.9988591176193747,-1.9364140911116343,0.9983858185461874
391944,0.034763157509219704,0.03459513721530153,0.000729432044950653,0.00069676530827055,0.03499933814116095,0.0007812259542575613,0.4403941742247423,0.43820425412164954,0.009323202016427487,0.00853309015595855,0.44336103401855675,0.009813697969430048,0.5421722015121139,0.5398220839808783,0.011137273520087162,0.010710854505881575,0.5445848791792047,0.012742660363648958,678.6029322828563,676.4183688151628,10.041180150587346,11.783974142596145,680.9129510439436,18.78847499284045,-1.9393991613589394,-1.9139719564862685,0.9987545000133755,0.9988480484938919,-1.9656181451849273,0.9983695549276933
391943,0.03494327749631411,0.03477288563635174,0.0007332311701847711,0.000698889931201233,0.035179499224162865,0.0007850647666461872,0.4426760093243523,0.4404597347129534,0.009371760360263047,0.008562491875520833,0.4456428689098446,0.009862510302604165,0.543574977987405,0.5412187397755567,0.01116623916983744,0.010736688392529175,0.5459938562724741,0.012775761505203657,682.1190096521976,679.9216264256041,10.093477963871656,11.843844862088833,684.4394601685236,18.886101565719827,-1.969236125355788,-1.9435503796788312,0.9987416801864891,0.998836629941284,-1.9957207919390427,0.9983527831495698
391942,0.03512527373327408,0.03495248560345455,0.0007370700768349532,0.0007010398913889912,0.03536153698511272,0.00078897222222861,0.44498161353958327,0.44273870989375,0.009420827168431962,0.008592232356544502,0.44794847291458334,0.00991211820994764,0.5449886994334124,0.5426262928896255,0.011195432001798861,0.010762738084810104,0.5474138268245533,0.012809131574330591,685.6717128274695,683.4613763028209,10.146323398237477,11.904345589115476,688.0027037631513,18.984778851404222,-2.000005496185761,-1.974053134887083,0.9987284552367911,0.998824844101021,-2.0267641529513605,0.9983354788607827
391941,0.0353091756899928,0.03513396619848515,0.0007409493930288213,0.0007032146201942315,0.035545480860344446,0.0007927673270547752,0.4473113602073297,0.44504154868900536,0.009470410469318447,0.008622307263684209,0.45027821884607333,0.009960713568947366,0.5464135089222159,0.5440448857725412,0.01122485500129495,0.010789003795947539,0.5488449345388094,0.012842701107818724,689.2616170831105,687.0381916237781,10.199725100333461,11.9654853027424,691.6032587566758,19.084341371674775,-2.031751674256882,-2.0055242380032134,0.9987148056523882,0.9988126738844546,-2.0587930241907637,0.9983176355646235
391940,0.03549501345678223,0.035317357115568694,0.0007448697601877039,0.0007054145001836876,0.035731360986894396,0.0007966342181118446,0.4496656305242104,0.44736862789263165,0.009520518461219603,0.0086527217994709,0.45263248841894727,0.010010139407936505,0.547849552157983,0.5454746634943972,0.011254511208860264,0.010815488332282044,0.5502873257680113,0.012876552905930322,692.8893098046005,690.6526576323242,10.253691899806128,12.027274135032041,695.2417143290793,19.184989087927022,-2.0645219245250432,-2.038010544659765,0.9987007106479434,0.9988001005050213,-2.091855091758553,0.9982992055209488
